"contig","metabat.1","metabat.4"
"contig_16299",23,22
"contig_163",0,0
"contig_1630",17,17
"contig_16300",0,0
"contig_16301",0,0
"contig_16302",0,0
"contig_16303",0,0
"contig_16304",0,0
"contig_16305",0,0
"contig_16306",0,0
"contig_16307",0,0
"contig_16308",30,31
"contig_16309",0,0
"contig_1631",13,15
"contig_16310",0,0
"contig_16311",0,0
"contig_16312",0,0
"contig_16313",0,0
"contig_16314",20,20
"contig_16315",0,0
"contig_16316",27,27
"contig_16317",26,26
"contig_16318",22,22
"contig_16319",0,0
"contig_1632",2,2
"contig_16320",0,0
"contig_16321",0,0
"contig_16322",0,0
"contig_16323",0,0
"contig_16324",0,0
"contig_16325",0,0
"contig_16326",0,0
"contig_16327",0,0
"contig_16328",0,0
"contig_16329",0,0
"contig_1633",3,3
"contig_16330",0,0
"contig_16331",0,0
"contig_16332",0,0
"contig_16333",0,0
"contig_16334",0,0
"contig_16335",0,0
"contig_16336",0,0
"contig_16337",0,0
"contig_16338",23,22
"contig_16339",0,0
"contig_1634",0,0
"contig_16340",0,0
"contig_16341",0,0
"contig_16342",24,23
"contig_16343",0,0
"contig_16344",0,0
"contig_16345",0,0
"contig_16346",0,0
"contig_16347",0,0
"contig_16348",0,0
"contig_16349",0,0
"contig_1635",0,0
"contig_16350",0,0
"contig_16351",22,22
"contig_16352",0,0
"contig_16353",0,0
"contig_16354",26,26
"contig_16355",0,0
"contig_16356",0,0
"contig_16357",0,0
"contig_16358",0,0
"contig_16359",0,0
"contig_1636",11,11
"contig_16360",21,21
"contig_16361",0,0
"contig_16362",0,0
"contig_16363",0,0
"contig_16364",23,22
"contig_16365",0,0
"contig_16366",0,0
"contig_16367",0,0
"contig_16368",26,26
"contig_16369",0,0
"contig_1637",7,8
"contig_16370",23,22
"contig_16371",0,0
"contig_16372",0,0
"contig_16373",0,0
"contig_16374",0,0
"contig_16375",0,0
"contig_16376",0,0
"contig_16377",0,0
"contig_16378",0,0
"contig_16379",0,0
"contig_1638",0,0
"contig_16380",0,0
"contig_16381",0,0
"contig_16382",0,0
"contig_16383",0,0
"contig_16384",0,0
"contig_16385",0,0
"contig_16386",0,0
"contig_16387",0,0
"contig_16388",0,0
"contig_16389",0,0
"contig_1639",0,0
"contig_16390",27,27
"contig_16391",0,0
"contig_16392",0,0
"contig_16393",0,4
"contig_16394",0,0
"contig_16395",0,0
"contig_16396",0,0
"contig_16397",0,0
"contig_16398",0,0
"contig_16399",0,0
"contig_164",0,0
"contig_1640",0,0
"contig_16400",23,22
"contig_16401",0,0
"contig_16402",0,0
"contig_16403",0,0
"contig_16404",0,0
"contig_16405",0,0
"contig_16406",23,22
"contig_16407",0,0
"contig_16408",0,0
"contig_16409",0,0
"contig_1641",16,16
"contig_16410",0,0
"contig_16411",0,0
"contig_16412",0,0
"contig_16413",0,0
"contig_16414",0,0
"contig_16415",0,0
"contig_16416",0,0
"contig_16417",4,4
"contig_16418",0,0
"contig_16419",4,4
"contig_1642",0,2
"contig_16420",0,0
"contig_16421",0,30
"contig_16422",0,0
"contig_16423",0,0
"contig_16424",30,31
"contig_16425",0,0
"contig_16426",0,0
"contig_16427",0,0
"contig_16428",0,0
"contig_16429",0,0
"contig_1643",7,8
"contig_16430",0,0
"contig_16431",24,23
"contig_16432",0,0
"contig_16433",24,23
"contig_16434",0,0
"contig_16435",0,0
"contig_16436",0,0
"contig_16437",0,0
"contig_16438",0,0
"contig_16439",0,0
"contig_1644",7,8
"contig_16440",0,0
"contig_16441",0,0
"contig_16442",0,0
"contig_16443",0,0
"contig_16444",0,0
"contig_16445",0,0
"contig_16446",0,0
"contig_16447",0,0
"contig_16448",0,0
"contig_16449",0,0
"contig_1645",2,2
"contig_16450",0,0
"contig_16451",0,0
"contig_16452",0,0
"contig_16453",0,0
"contig_16454",0,0
"contig_16455",0,0
"contig_16456",0,0
"contig_16457",0,0
"contig_16458",0,0
"contig_16459",0,0
"contig_1646",2,2
"contig_16460",0,0
"contig_16461",0,0
"contig_16462",0,0
"contig_16463",0,0
"contig_16464",0,0
"contig_16465",0,0
"contig_16466",0,0
"contig_16467",0,0
"contig_16468",0,0
"contig_16469",0,0
"contig_1647",0,0
"contig_16470",0,0
"contig_16471",0,0
"contig_16472",0,0
"contig_16473",24,23
"contig_16474",0,0
"contig_16475",0,0
"contig_16476",0,0
"contig_16477",0,0
"contig_16478",27,27
"contig_16479",0,0
"contig_1648",11,11
"contig_16480",0,0
"contig_16481",0,0
"contig_16482",0,0
"contig_16483",0,0
"contig_16484",0,0
"contig_16485",0,0
"contig_16486",0,0
"contig_16487",24,23
"contig_16488",0,0
"contig_16489",0,0
"contig_1649",3,3
"contig_16490",0,0
"contig_16491",0,0
"contig_16492",0,0
"contig_16493",33,33
"contig_16494",24,23
"contig_16495",0,0
"contig_16496",0,0
"contig_16497",0,0
"contig_16498",0,0
"contig_16499",0,0
"contig_165",3,3
"contig_1650",1,1
"contig_16500",0,0
"contig_16501",0,0
"contig_16502",0,0
"contig_16503",0,0
"contig_16504",0,0
"contig_16505",26,26
"contig_16506",0,0
"contig_16507",0,0
"contig_16508",0,0
"contig_16509",30,31
"contig_1651",0,0
"contig_16510",10,9
"contig_16511",0,0
"contig_16512",0,0
"contig_16513",24,23
"contig_16514",0,0
"contig_16515",0,0
"contig_16516",0,0
"contig_16517",0,0
"contig_16518",24,23
"contig_16519",0,0
"contig_1652",0,0
"contig_16520",0,0
"contig_16521",0,0
"contig_16522",0,0
"contig_16523",0,0
"contig_16524",0,0
"contig_16525",0,0
"contig_16526",0,0
"contig_16527",0,0
"contig_16528",0,0
"contig_16529",0,0
"contig_1653",9,10
"contig_16530",0,0
"contig_16531",0,0
"contig_16532",0,0
"contig_16533",0,0
"contig_16534",19,19
"contig_16535",0,0
"contig_16536",0,0
"contig_16537",0,0
"contig_16538",0,0
"contig_16539",0,0
"contig_1654",2,2
"contig_16540",0,0
"contig_16541",0,0
"contig_16542",0,0
"contig_16543",10,9
"contig_16544",0,0
"contig_16545",0,0
"contig_16546",0,0
"contig_16547",0,0
"contig_16548",0,0
"contig_16549",0,0
"contig_1655",9,10
"contig_16550",0,0
"contig_16551",24,23
"contig_16552",0,0
"contig_16553",0,0
"contig_16554",0,0
"contig_16555",0,0
"contig_16556",0,0
"contig_16557",0,0
"contig_16558",0,0
"contig_16559",0,0
"contig_1656",0,0
"contig_16560",0,0
"contig_16561",0,0
"contig_16562",0,0
"contig_16563",0,0
"contig_16564",0,0
"contig_16565",0,0
"contig_16566",0,0
"contig_16567",0,0
"contig_16568",0,0
"contig_16569",0,0
"contig_1657",3,3
"contig_16570",0,0
"contig_16571",0,0
"contig_16572",0,0
"contig_16573",0,0
"contig_16574",0,0
"contig_16575",20,20
"contig_16576",0,0
"contig_16577",0,0
"contig_16578",0,0
"contig_16579",0,0
"contig_1658",12,13
"contig_16580",0,0
"contig_16581",0,0
"contig_16582",0,0
"contig_16583",0,0
"contig_16584",0,0
"contig_16585",0,0
"contig_16586",0,0
"contig_16587",0,0
"contig_16588",0,0
"contig_16589",33,33
"contig_1659",0,0
"contig_16590",0,0
"contig_16591",0,0
"contig_16592",0,0
"contig_16593",0,0
"contig_16594",0,0
"contig_16595",0,0
"contig_16596",0,0
"contig_16597",0,0
"contig_16598",0,0
"contig_16599",0,0
"contig_166",17,17
"contig_1660",0,0
"contig_16600",0,0
"contig_16601",0,0
"contig_16602",0,0
"contig_16603",26,26
"contig_16604",0,0
"contig_16605",0,0
"contig_16606",0,0
"contig_16607",26,26
"contig_16608",0,0
"contig_16609",0,0
"contig_1661",12,13
"contig_16610",0,0
"contig_16611",0,0
"contig_16612",0,0
"contig_16613",0,22
"contig_16614",0,0
"contig_16615",0,0
"contig_16616",0,0
"contig_16617",0,0
"contig_16618",0,0
"contig_16619",0,0
"contig_1662",0,0
"contig_16620",0,0
"contig_16621",0,0
"contig_16622",0,0
"contig_16623",0,0
"contig_16624",0,0
"contig_16625",23,22
"contig_16626",0,0
"contig_16627",0,0
"contig_16628",0,0
"contig_16629",0,0
"contig_1663",0,0
"contig_16630",0,0
"contig_16631",0,0
"contig_16632",0,0
"contig_16633",0,0
"contig_16634",0,0
"contig_16635",0,0
"contig_16636",0,0
"contig_16637",0,0
"contig_16638",0,0
"contig_16639",0,0
"contig_1664",29,24
"contig_16640",0,0
"contig_16641",0,0
"contig_16642",0,0
"contig_16643",0,0
"contig_16644",0,0
"contig_16645",0,0
"contig_16646",0,0
"contig_16647",0,0
"contig_16648",24,23
"contig_16649",0,0
"contig_1665",0,0
"contig_16650",0,0
"contig_16651",0,0
"contig_16652",0,0
"contig_16653",0,0
"contig_16654",0,0
"contig_16655",19,19
"contig_16656",0,0
"contig_16657",0,0
"contig_16658",0,0
"contig_16659",0,0
"contig_1666",9,10
"contig_16660",0,0
"contig_16661",0,0
"contig_16662",0,0
"contig_16663",0,0
"contig_16664",23,22
"contig_16665",0,0
"contig_16666",0,0
"contig_16667",0,0
"contig_16668",0,0
"contig_16669",0,0
"contig_1667",0,0
"contig_16670",0,0
"contig_16671",0,0
"contig_16672",23,22
"contig_16673",0,0
"contig_16674",0,0
"contig_16675",0,0
"contig_16676",0,0
"contig_16677",0,0
"contig_16678",0,0
"contig_16679",24,23
"contig_1668",3,3
"contig_16680",0,0
"contig_16681",0,0
"contig_16682",0,0
"contig_16683",0,0
"contig_16684",0,0
"contig_16685",0,0
"contig_16686",0,0
"contig_16687",26,26
"contig_16688",0,0
"contig_16689",0,0
"contig_1669",3,3
"contig_16690",0,0
"contig_16691",0,0
"contig_16692",0,0
"contig_16693",0,0
"contig_16694",0,0
"contig_16695",0,0
"contig_16696",0,0
"contig_16697",0,0
"contig_16698",0,0
"contig_16699",0,0
"contig_167",0,2
"contig_1670",9,10
"contig_16700",24,23
"contig_16701",0,0
"contig_16702",0,0
"contig_16703",0,0
"contig_16704",0,0
"contig_16705",0,0
"contig_16706",0,0
"contig_16707",0,0
"contig_16708",24,23
"contig_16709",27,27
"contig_1671",0,0
"contig_16710",26,26
"contig_16711",0,0
"contig_16712",0,0
"contig_16713",0,0
"contig_16714",0,0
"contig_16715",0,0
"contig_16716",0,0
"contig_16717",0,0
"contig_16718",0,0
"contig_16719",23,22
"contig_1672",0,0
"contig_16720",0,0
"contig_16721",0,0
"contig_16722",0,0
"contig_16723",0,0
"contig_16724",8,0
"contig_16725",31,32
"contig_16726",0,0
"contig_16727",0,0
"contig_16728",0,0
"contig_16729",24,23
"contig_1673",9,10
"contig_16730",0,0
"contig_16731",0,0
"contig_16732",27,27
"contig_16733",0,0
"contig_16734",0,0
"contig_16735",24,23
"contig_16736",0,0
"contig_16737",0,0
"contig_16738",0,0
"contig_16739",0,0
"contig_1674",1,1
"contig_16740",0,0
"contig_16741",0,0
"contig_16742",0,0
"contig_16743",0,0
"contig_16744",0,0
"contig_16745",0,0
"contig_16746",0,0
"contig_16747",0,0
"contig_16748",0,0
"contig_16749",0,0
"contig_1675",17,17
"contig_16750",0,0
"contig_16751",0,0
"contig_16752",0,4
"contig_16753",0,0
"contig_16754",0,0
"contig_16755",0,0
"contig_16756",0,0
"contig_16757",0,22
"contig_16758",0,0
"contig_16759",0,0
"contig_1676",0,12
"contig_16760",0,0
"contig_16761",26,26
"contig_16762",0,0
"contig_16763",0,0
"contig_16764",0,0
"contig_16765",0,0
"contig_16766",0,0
"contig_16767",0,0
"contig_16768",0,0
"contig_16769",0,0
"contig_1677",7,8
"contig_16770",0,0
"contig_16771",0,0
"contig_16772",0,0
"contig_16773",0,0
"contig_16774",0,0
"contig_16775",0,0
"contig_16776",0,0
"contig_16777",0,0
"contig_16778",0,0
"contig_16779",0,0
"contig_1678",0,0
"contig_16780",0,0
"contig_16781",0,0
"contig_16782",0,0
"contig_16783",0,0
"contig_16784",0,0
"contig_16785",0,0
"contig_16786",24,23
"contig_16787",0,0
"contig_16788",33,33
"contig_16789",24,23
"contig_1679",0,0
"contig_16790",0,0
"contig_16791",0,0
"contig_16792",0,0
"contig_16793",0,0
"contig_16794",0,0
"contig_16795",0,0
"contig_16796",22,22
"contig_16797",0,0
"contig_16798",0,0
"contig_16799",0,0
"contig_168",0,0
"contig_1680",0,0
"contig_16800",0,0
"contig_16801",0,0
"contig_16802",0,0
"contig_16803",10,9
"contig_16804",0,0
"contig_16805",0,0
"contig_16806",0,0
"contig_16807",0,0
"contig_16808",0,0
"contig_16809",0,0
"contig_1681",0,0
"contig_16810",0,0
"contig_16811",0,0
"contig_16812",0,0
"contig_16813",0,0
"contig_16814",0,0
"contig_16815",0,0
"contig_16816",0,0
"contig_16817",0,0
"contig_16818",0,0
"contig_16819",0,0
"contig_1682",0,20
"contig_16820",0,31
"contig_16821",0,0
"contig_16822",0,0
"contig_16823",0,0
"contig_16824",0,0
"contig_16825",0,0
"contig_16826",0,0
"contig_16827",0,0
"contig_16828",0,0
"contig_16829",0,0
"contig_1683",0,0
"contig_16830",0,0
"contig_16831",0,0
"contig_16832",0,0
"contig_16833",0,0
"contig_16834",24,23
"contig_16835",0,0
"contig_16836",0,0
"contig_16837",0,0
"contig_16838",11,11
"contig_16839",30,31
"contig_1684",3,3
"contig_16840",0,0
"contig_16841",0,0
"contig_16842",0,0
"contig_16843",0,0
"contig_16844",0,0
"contig_16845",0,0
"contig_16846",0,0
"contig_16847",19,19
"contig_16848",0,0
"contig_16849",0,0
"contig_1685",12,13
"contig_16850",0,0
"contig_16851",0,0
"contig_16852",0,0
"contig_16853",0,0
"contig_16854",0,0
"contig_16855",33,33
"contig_16856",24,23
"contig_16857",0,0
"contig_16858",0,0
"contig_16859",0,0
"contig_1686",0,0
"contig_16860",21,21
"contig_16861",0,0
"contig_16862",20,20
"contig_16863",0,0
"contig_16864",23,22
"contig_16865",0,0
"contig_16866",26,26
"contig_16867",0,0
"contig_16868",0,0
"contig_16869",0,0
"contig_1687",7,8
"contig_16870",0,0
"contig_16871",15,14
"contig_16872",0,0
"contig_16873",0,0
"contig_16874",0,0
"contig_16875",4,4
"contig_16876",0,0
"contig_16877",0,0
"contig_16878",0,0
"contig_16879",0,0
"contig_1688",0,0
"contig_16880",0,0
"contig_16881",0,0
"contig_16882",23,22
"contig_16883",0,0
"contig_16884",0,0
"contig_16885",0,0
"contig_16886",0,0
"contig_16887",0,0
"contig_16888",0,0
"contig_16889",0,0
"contig_1689",0,0
"contig_16890",0,0
"contig_16891",0,0
"contig_16892",26,26
"contig_16893",0,0
"contig_16894",0,0
"contig_16895",0,0
"contig_16896",33,33
"contig_16897",0,0
"contig_16898",0,0
"contig_16899",0,0
"contig_169",0,0
"contig_1690",20,20
"contig_16900",0,0
"contig_16901",0,0
"contig_16902",0,0
"contig_16903",0,0
"contig_16904",0,0
"contig_16905",0,0
"contig_16906",31,32
"contig_16907",0,0
"contig_16908",0,0
"contig_16909",0,0
"contig_1691",0,0
"contig_16910",26,26
"contig_16911",0,0
"contig_16912",0,0
"contig_16913",0,0
"contig_16914",0,0
"contig_16915",0,0
"contig_16916",0,0
"contig_16917",31,32
"contig_16918",0,0
"contig_16919",0,0
"contig_1692",0,0
"contig_16920",0,0
"contig_16921",0,0
"contig_16922",20,20
"contig_16923",0,0
"contig_16924",0,0
"contig_16925",0,0
"contig_16926",0,0
"contig_16927",0,0
"contig_16928",0,0
"contig_16929",0,0
"contig_1693",3,3
"contig_16930",0,0
"contig_16931",0,0
"contig_16932",0,0
"contig_16933",0,0
"contig_16934",0,0
"contig_16935",0,0
"contig_16936",0,0
"contig_16937",0,0
"contig_16938",0,0
"contig_16939",0,0
"contig_1694",0,0
"contig_16940",33,33
"contig_16941",0,0
"contig_16942",0,0
"contig_16943",0,0
"contig_16944",23,22
"contig_16945",0,0
"contig_16946",0,0
"contig_16947",11,11
"contig_16948",33,33
"contig_16949",0,0
"contig_1695",0,0
"contig_16950",0,0
"contig_16951",0,0
"contig_16952",0,0
"contig_16953",0,0
"contig_16954",0,0
"contig_16955",0,0
"contig_16956",21,21
"contig_16957",0,0
"contig_16958",0,0
"contig_16959",0,0
"contig_1696",9,10
"contig_16960",0,0
"contig_16961",0,0
"contig_16962",24,23
"contig_16963",0,0
"contig_16964",0,0
"contig_16965",27,27
"contig_16966",0,0
"contig_16967",33,33
"contig_16968",30,31
"contig_16969",0,0
"contig_1697",11,11
"contig_16970",24,23
"contig_16971",0,0
"contig_16972",0,0
"contig_16973",0,0
"contig_16974",0,0
"contig_16975",0,0
"contig_16976",0,0
"contig_16977",26,26
"contig_16978",0,0
"contig_16979",0,0
"contig_1698",0,0
"contig_16980",0,0
"contig_16981",0,0
"contig_16982",0,0
"contig_16983",0,0
"contig_16984",24,23
"contig_16985",0,0
"contig_16986",0,0
"contig_16987",8,0
"contig_16988",0,0
"contig_16989",0,0
"contig_1699",0,0
"contig_16990",0,0
"contig_16991",4,4
"contig_16992",4,4
"contig_16993",0,0
"contig_16994",0,0
"contig_16995",0,0
"contig_16996",0,0
"contig_16997",0,0
"contig_16998",23,22
"contig_16999",0,0
"contig_17",0,0
"contig_170",0,0
"contig_1700",0,5
"contig_17000",0,0
"contig_17001",0,0
"contig_17002",0,0
"contig_17003",11,11
"contig_17004",0,0
"contig_17005",0,0
"contig_17006",0,0
"contig_17007",0,0
"contig_17008",0,0
"contig_17009",0,0
"contig_1701",9,10
"contig_17010",30,31
"contig_17011",0,0
"contig_17012",0,0
"contig_17013",0,0
"contig_17014",23,22
"contig_17015",0,0
"contig_17016",33,33
"contig_17017",0,0
"contig_17018",0,0
"contig_17019",0,0
"contig_1702",0,0
"contig_17020",33,33
"contig_17021",0,0
"contig_17022",0,0
"contig_17023",0,0
"contig_17024",0,0
"contig_17025",0,0
"contig_17026",0,0
"contig_17027",0,0
"contig_17028",0,0
"contig_17029",0,0
"contig_1703",0,0
"contig_17030",0,0
"contig_17031",0,0
"contig_17032",23,22
"contig_17033",0,0
"contig_17034",0,0
"contig_17035",0,0
"contig_17036",0,0
"contig_17037",0,0
"contig_17038",0,0
"contig_17039",0,0
"contig_1704",0,0
"contig_17040",0,0
"contig_17041",0,0
"contig_17042",0,0
"contig_17043",0,0
"contig_17044",0,0
"contig_17045",0,0
"contig_17046",0,0
"contig_17047",0,0
"contig_17048",0,0
"contig_17049",0,0
"contig_1705",0,0
"contig_17050",0,0
"contig_17051",0,0
"contig_17052",0,0
"contig_17053",20,20
"contig_17054",0,0
"contig_17055",0,0
"contig_17056",0,0
"contig_17057",0,0
"contig_17058",0,0
"contig_17059",0,0
"contig_1706",0,0
"contig_17060",0,0
"contig_17061",24,23
"contig_17062",0,0
"contig_17063",0,0
"contig_17064",0,0
"contig_17065",0,0
"contig_17066",0,0
"contig_17067",0,0
"contig_17068",0,0
"contig_17069",26,26
"contig_1707",0,0
"contig_17070",0,0
"contig_17071",0,0
"contig_17072",0,0
"contig_17073",0,0
"contig_17074",0,0
"contig_17075",0,22
"contig_17076",0,0
"contig_17077",0,0
"contig_17078",0,0
"contig_17079",0,0
"contig_1708",0,0
"contig_17080",0,0
"contig_17081",20,20
"contig_17082",0,0
"contig_17083",0,0
"contig_17084",0,0
"contig_17085",0,0
"contig_17086",0,0
"contig_17087",0,0
"contig_17088",32,0
"contig_17089",0,0
"contig_1709",16,16
"contig_17090",0,0
"contig_17091",0,0
"contig_17092",0,0
"contig_17093",0,0
"contig_17094",0,0
"contig_17095",0,0
"contig_17096",0,0
"contig_17097",0,0
"contig_17098",0,0
"contig_17099",0,0
"contig_171",2,2
"contig_1710",0,0
"contig_17100",0,0
"contig_17101",0,0
"contig_17102",0,0
"contig_17103",0,0
"contig_17104",0,0
"contig_17105",0,0
"contig_17106",0,0
"contig_17107",0,0
"contig_17108",0,0
"contig_17109",0,0
"contig_1711",0,0
"contig_17110",0,0
"contig_17111",0,0
"contig_17112",0,0
"contig_17113",0,0
"contig_17114",4,4
"contig_17115",0,0
"contig_17116",0,0
"contig_17117",0,0
"contig_17118",0,0
"contig_17119",0,0
"contig_1712",0,0
"contig_17120",0,0
"contig_17121",0,0
"contig_17122",0,0
"contig_17123",0,0
"contig_17124",0,0
"contig_17125",26,26
"contig_17126",0,0
"contig_17127",0,0
"contig_17128",0,0
"contig_17129",0,0
"contig_1713",0,0
"contig_17130",0,0
"contig_17131",0,0
"contig_17132",0,0
"contig_17133",0,0
"contig_17134",0,0
"contig_17135",0,0
"contig_17136",0,0
"contig_17137",0,0
"contig_17138",24,23
"contig_17139",0,0
"contig_1714",3,3
"contig_17140",0,0
"contig_17141",0,0
"contig_17142",0,0
"contig_17143",0,0
"contig_17144",0,0
"contig_17145",0,0
"contig_17146",27,27
"contig_17147",0,0
"contig_17148",0,0
"contig_17149",0,0
"contig_1715",0,3
"contig_17150",0,0
"contig_17151",0,0
"contig_17152",0,0
"contig_17153",26,26
"contig_17154",0,0
"contig_17155",0,0
"contig_17156",0,0
"contig_17157",0,0
"contig_17158",0,0
"contig_17159",0,0
"contig_1716",3,3
"contig_17160",0,0
"contig_17161",0,0
"contig_17162",0,22
"contig_17163",0,0
"contig_17164",0,0
"contig_17165",27,27
"contig_17166",0,0
"contig_17167",0,0
"contig_17168",0,0
"contig_17169",0,0
"contig_1717",29,29
"contig_17170",0,0
"contig_17171",24,23
"contig_17172",0,0
"contig_17173",0,0
"contig_17174",0,0
"contig_17175",33,33
"contig_17176",0,0
"contig_17177",0,0
"contig_17178",0,0
"contig_17179",0,0
"contig_1718",16,16
"contig_17180",32,0
"contig_17181",0,0
"contig_17182",0,0
"contig_17183",33,33
"contig_17184",23,22
"contig_17185",0,0
"contig_17186",4,4
"contig_17187",0,0
"contig_17188",0,0
"contig_17189",4,4
"contig_1719",0,0
"contig_17190",0,0
"contig_17191",31,32
"contig_17192",0,0
"contig_17193",0,0
"contig_17194",0,0
"contig_17195",0,0
"contig_17196",0,0
"contig_17197",24,23
"contig_17198",0,0
"contig_17199",24,23
"contig_172",12,13
"contig_1720",0,0
"contig_17200",0,0
"contig_17201",0,0
"contig_17202",0,0
"contig_17203",0,0
"contig_17204",0,0
"contig_17205",0,0
"contig_17206",0,0
"contig_17207",0,0
"contig_17208",0,0
"contig_17209",0,0
"contig_1721",0,0
"contig_17210",31,32
"contig_17211",0,0
"contig_17212",0,0
"contig_17213",0,0
"contig_17214",0,0
"contig_17215",0,0
"contig_17216",0,0
"contig_17217",0,0
"contig_17218",0,0
"contig_17219",0,0
"contig_1722",0,0
"contig_17220",0,0
"contig_17221",0,0
"contig_17222",0,0
"contig_17223",24,23
"contig_17224",0,0
"contig_17225",0,0
"contig_17226",0,0
"contig_17227",0,0
"contig_17228",0,0
"contig_17229",0,0
"contig_1723",3,3
"contig_17230",0,0
"contig_17231",0,0
"contig_17232",0,0
"contig_17233",0,0
"contig_17234",0,0
"contig_17235",0,0
"contig_17236",0,0
"contig_17237",0,0
"contig_17238",0,0
"contig_17239",0,0
"contig_1724",17,17
"contig_17240",24,23
"contig_17241",0,0
"contig_17242",0,0
"contig_17243",0,0
"contig_17244",0,0
"contig_17245",0,0
"contig_17246",0,0
"contig_17247",0,0
"contig_17248",0,0
"contig_17249",0,0
"contig_1725",13,15
"contig_17250",0,0
"contig_17251",0,0
"contig_17252",8,0
"contig_17253",0,0
"contig_17254",0,0
"contig_17255",0,0
"contig_17256",0,0
"contig_17257",23,22
"contig_17258",24,23
"contig_17259",0,0
"contig_1726",13,15
"contig_17260",0,0
"contig_17261",0,0
"contig_17262",0,0
"contig_17263",0,0
"contig_17264",0,0
"contig_17265",0,0
